No errors
No warnings
151 ms
data source=metars
4766 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
WMKA 050400Z VRB04KT 9999 FEW017CB SCT020 31/24 Q1011,WMKA,2023-11-05T04:00:00Z,6.19,100.398,31,24,VRB,4,,6+,29.85,,,,,,,,,,,FEW,1700,SCT,2000,,,,,VFR,,,,,,,,,,,,METAR,5
WMBA 050400Z VRB03KT 9999 SCT020 30/25 Q1011,WMBA,2023-11-05T04:00:00Z,4.221,100.701,30,25,VRB,3,,6+,29.85,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,9
WMAU 050400Z VRB06KT 9999 SCT020 33/27 Q1011,WMAU,2023-11-05T04:00:00Z,2.387,103.876,33,27,VRB,6,,6+,29.85,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,5
WIOO 050400Z 23003KT 9999 FEW011CB SCT012 29/25 Q1011 NOSIG,WIOO,2023-11-05T04:00:00Z,-0.151,109.404,29,25,230,3,,6+,29.85,,,,,,,,,,,FEW,1100,SCT,1200,,,,,VFR,,,,,,,,,,,,METAR,4
WILL 050400Z 08003KT 3000 HZ SCT015 28/26 Q1011 NOSIG,WILL,2023-11-05T04:00:00Z,-5.242,105.179,28,26,80,3,,1.86,29.85,,,,,,,,,,HZ,SCT,1500,,,,,,,IFR,,,,,,,,,,,,METAR,83
WIII 050400Z 09006KT 020V130 5000 HZ SCT020 32/24 Q1010 NOSIG,WIII,2023-11-05T04:00:00Z,-6.125,106.659,32,24,90,6,,3.11,29.82,,,,,,,,,,HZ,SCT,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,9
WIDN 050400Z 03003KT 9999 BKN017 31/24 Q1011 NOSIG,WIDN,2023-11-05T04:00:00Z,0.923,104.532,31,24,30,3,,6+,29.85,,,,,,,,,,,BKN,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,18
WIDD 050400Z 03005KT 9999 FEW014 32/23 Q1012 NOSIG,WIDD,2023-11-05T04:00:00Z,1.121,104.119,32,23,30,5,,6+,29.88,,,,,,,,,,,FEW,1400,,,,,,,VFR,,,,,,,,,,,,METAR,26
WBSB 050400Z 35006KT 9999 SCT015 FEW016CB SCT140 BKN300 32/27 Q1010 NOSIG,WBSB,2023-11-05T04:00:00Z,4.944,114.928,32,27,350,6,,6+,29.82,,,,,,,,,,,SCT,1500,FEW,1600,SCT,14000,BKN,30000,VFR,,,,,,,,,,,,METAR,15
WBKW 050400Z 15009KT 100V210 9999 FEW016CB 32/26 Q1009,WBKW,2023-11-05T04:00:00Z,4.316,118.119,32,26,150,9,,6+,29.79,,,,,,,,,,,FEW,1600,,,,,,,VFR,,,,,,,,,,,,METAR,17
WBKT 050400Z VRB02KT 9999 SCT015 31/27 Q1010,WBKT,2023-11-05T04:00:00Z,6.922,116.837,31,27,VRB,2,,6+,29.82,,,,,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,11
WBKS 050400Z VRB02KT 9999 FEW014 28/26 Q1010 RERA,WBKS,2023-11-05T04:00:00Z,5.901,118.059,28,26,VRB,2,,6+,29.82,,,,,,,,,,,FEW,1400,,,,,,,VFR,,,,,,,,,,,,METAR,13
WBKL 050400Z 33005KT 280V350 9999 FEW016 FEW017CB 31/26 Q1009,WBKL,2023-11-05T04:00:00Z,5.301,115.25,31,26,330,5,,6+,29.79,,,,,,,,,,,FEW,1600,FEW,1700,,,,,VFR,,,,,,,,,,,,METAR,29
WBKK 050400Z VRB03KT 9999 FEW014 32/26 Q1009 NOSIG,WBKK,2023-11-05T04:00:00Z,5.937,116.051,32,26,VRB,3,,6+,29.79,,,,,,,,,,,FEW,1400,,,,,,,VFR,,,,,,,,,,,,METAR,9
WBGY 050400Z VRB02KT 9999 FEW018 32/26 Q1011,WBGY,2023-11-05T04:00:00Z,1.222,111.466,32,26,VRB,2,,6+,29.85,,,,,,,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,13
WBGS 050400Z VRB03KT 9999 SCT017 32/25 Q1010,WBGS,2023-11-05T04:00:00Z,2.264,111.983,32,25,VRB,3,,6+,29.82,,,,,,,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,26
WBGR 050400Z VRB03KT 9999 SCT016 32/25 Q1010,WBGR,2023-11-05T04:00:00Z,4.322,113.987,32,25,VRB,3,,6+,29.82,,,,,,,,,,,SCT,1600,,,,,,,VFR,,,,,,,,,,,,METAR,18
WBGG 050400Z VRB04KT 9999 FEW015CB SCT018 32/25 Q1011 NOSIG,WBGG,2023-11-05T04:00:00Z,1.484,110.34,32,25,VRB,4,,6+,29.85,,,,,,,,,,,FEW,1500,SCT,1800,,,,,VFR,,,,,,,,,,,,METAR,26
WBGB 050400Z 35005KT 260V060 9999 SCT014 32/27 Q1010,WBGB,2023-11-05T04:00:00Z,3.12,113.025,32,27,350,5,,6+,29.82,,,,,,,,,,,SCT,1400,,,,,,,VFR,,,,,,,,,,,,METAR,34
WAYY 050400Z 24004KT 9999 SCT014 27/23 Q1010 NOSIG METAR ,WAYY,2023-11-05T04:00:00Z,-4.528,136.887,27,23,240,4,,6+,29.82,,,,,,,,,,,SCT,1400,,,,,,,VFR,,,,,,,,,,,,METAR,32
WATT 050400Z 32012KT 9999 FEW020 32/23 Q1011 NOSIG,WATT,2023-11-05T04:00:00Z,-10.172,123.671,32,23,320,12,,6+,29.85,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,104
WARR 050400Z 06009KT 9999 FEW020 34/23 Q1010 NOSIG ,WARR,2023-11-05T04:00:00Z,-7.38,112.787,34,23,60,9,,6+,29.82,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,3
WAQQ 050400Z 18003KT 9999 SCT015 32/28 Q1010,WAQQ,2023-11-05T04:00:00Z,3.327,117.568,32,28,180,3,,6+,29.82,,,,,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,6
WAPP 050400Z 19007KT 150V210 9999 FEW016 31/24 Q1009 NOSIG,WAPP,2023-11-05T04:00:00Z,-3.71,128.089,31,24,190,7,,6+,29.79,,,,,,,,,,,FEW,1600,,,,,,,VFR,,,,,,,,,,,,METAR,20
WAMM 050400Z VRB04KT 9999 SCT020 34/23 Q1009 NOSIG,WAMM,2023-11-05T04:00:00Z,1.541,124.926,34,23,VRB,4,,6+,29.79,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,86
WAJJ 050400Z 09002KT 9999 SCT013 32/23 Q1006 NOSIG,WAJJ,2023-11-05T04:00:00Z,-2.573,140.514,32,23,90,2,,6+,29.70,,,,,,,,,,,SCT,1300,,,,,,,VFR,,,,,,,,,,,,METAR,93
WAHS 050400Z 06007KT 360V100 9000 SCT014 33/23 Q1010 NOSIG,WAHS,2023-11-05T04:00:00Z,-6.973,110.375,33,23,60,7,,5.59,29.82,,,,,,,,,,,SCT,1400,,,,,,,VFR,,,,,,,,,,,,METAR,3
VYYY 050400Z 06007KT 8000 NSC 32/26 Q1012 NOSIG,VYYY,2023-11-05T04:00:00Z,16.906,96.137,32,26,60,7,,4.97,29.88,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,31
VYNT 050400Z 29003KT 8000 FEW025 30/25 Q1014 NOSIG,VYNT,2023-11-05T04:00:00Z,19.623,96.201,30,25,290,3,,4.97,29.94,,,,,,,,,,,FEW,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,610
VVVD 050400Z 02003KT 9999 SCT013 BKN032 28/26 Q1014 NOSIG,VVVD,2023-11-05T04:00:00Z,21.118,107.414,28,26,20,3,,6+,29.94,,,,,,,,,,,SCT,1300,BKN,3200,,,,,VFR,,,,,,,,,,,,METAR,8
VVTS 050400Z 14006KT 070V180 9999 BKN023 34/25 Q1011 NOSIG,VVTS,2023-11-05T04:00:00Z,10.817,106.667,34,25,140,6,,6+,29.85,,,,,,,,,,,BKN,2300,,,,,,,MVFR,,,,,,,,,,,,METAR,10
VVPQ 050400Z 08006KT 9999 SCT015 30/26 Q1012 NOSIG,VVPQ,2023-11-05T04:00:00Z,10.169,103.995,30,26,80,6,,6+,29.88,,,,,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,8
VVPB 050400Z 11004KT 9999 FEW015 SCT050 31/23 Q1013 NOSIG,VVPB,2023-11-05T04:00:00Z,16.399,107.699,31,23,110,4,,6+,29.91,,,,,,,,,,,FEW,1500,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,15
VVNB 050400Z 16009KT 120V200 9999 BKN021 BKN031 30/24 Q1013 NOSIG,VVNB,2023-11-05T04:00:00Z,21.218,105.805,30,24,160,9,,6+,29.91,,,,,,,,,,,BKN,2100,BKN,3100,,,,,MVFR,,,,,,,,,,,,METAR,6
VVDN 050400Z 35007KT 9999 FEW015 FEW017TCU SCT070 30/25 Q1013 TEMPO FM0415 4000 SHRA,VVDN,2023-11-05T04:00:00Z,16.044,108.199,30,25,350,7,,6+,29.91,,,,,,,,,,,FEW,1500,FEW,1700,SCT,7000,,,VFR,,,,,,,,,,,,METAR,7
VVCT 050400Z 05005KT 9999 BKN015 32/24 Q1011 NOSIG,VVCT,2023-11-05T04:00:00Z,10.085,105.712,32,24,50,5,,6+,29.85,,,,,,,,,,,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,6
VVCR 050400Z 09009KT 9999 FEW017 32/24 Q1012 NOSIG,VVCR,2023-11-05T04:00:00Z,11.998,109.219,32,24,90,9,,6+,29.88,,,,,,,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,12
VVCI 050400Z 14007KT 9999 FEW033 BKN040 BKN046 29/25 Q1014 NOSIG,VVCI,2023-11-05T04:00:00Z,20.823,106.727,29,25,140,7,,6+,29.94,,,,,,,,,,,FEW,3300,BKN,4000,BKN,4600,,,VFR,,,,,,,,,,,,METAR,6
VTUW 050400Z 08004KT 010V170 9999 FEW030 32/22 Q1013 NOSIG,VTUW,2023-11-05T04:00:00Z,17.384,104.643,32,22,80,4,,6+,29.91,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,167
VTUV 050400Z 08004KT 010V130 9999 FEW020 32/25 Q1013 NOSIG,VTUV,2023-11-05T04:00:00Z,16.117,103.772,32,25,80,4,,6+,29.91,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,136
VTUU 050400Z VRB03KT 9999 SCT020 32/27 Q1013 NOSIG,VTUU,2023-11-05T04:00:00Z,15.251,104.87,32,27,VRB,3,,6+,29.91,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,119
VTUQ 050400Z 04004KT 360V080 9999 SCT030 31/25 Q1013 NOSIG,VTUQ,2023-11-05T04:00:00Z,14.95,102.313,31,25,40,4,,6+,29.91,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,225
VTUO 050400Z 03004KT 360V090 9999 BKN030 32/26 Q1013 NOSIG,VTUO,2023-11-05T04:00:00Z,15.227,103.244,32,26,30,4,,6+,29.91,,,,,,,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,182
VTUL 050400Z 07004KT 030V110 CAVOK 31/24 Q1014 NOSIG,VTUL,2023-11-05T04:00:00Z,17.445,101.725,31,24,70,4,,6+,29.94,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,257
VTUK 050400Z VRB02KT 9999 SCT030 31/24 Q1014 NOSIG,VTUK,2023-11-05T04:00:00Z,16.462,102.786,31,24,VRB,2,,6+,29.94,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,190
VTUI 050400Z 12004KT 090V150 9999 FEW030 32/22 Q1013 NOSIG,VTUI,2023-11-05T04:00:00Z,17.195,104.119,32,22,120,4,,6+,29.91,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,162
VTUD 050400Z 23003KT 160V330 9999 SCT035 32/24 Q1013 NOSIG,VTUD,2023-11-05T04:00:00Z,17.382,102.799,32,24,230,3,,6+,29.91,,,,,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,177
VTSY 050400Z 11003KT 070V170 9999 FEW025 30/24 Q1012 NOSIG,VTSY,2023-11-05T04:00:00Z,5.788,101.147,30,24,110,3,,6+,29.88,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,225
VTST 050400Z 02004KT 290V080 9999 FEW030 31/26 Q1011 NOSIG,VTST,2023-11-05T04:00:00Z,7.512,99.621,31,26,20,4,,6+,29.85,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,17
VTSS 050400Z 23003KT 090V260 9999 SCT020 BKN100 28/26 Q1012 RETS NOSIG,VTSS,2023-11-05T04:00:00Z,6.933,100.393,28,26,230,3,,6+,29.88,,,,,,,,,,,SCT,2000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,28
VTSR 050400Z 32004KT 230V040 9999 FEW020 31/26 Q1012 NOSIG,VTSR,2023-11-05T04:00:00Z,9.773,98.587,31,26,320,4,,6+,29.88,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,23
VTSP 050400Z 09005KT 010V150 9999 FEW020 31/25 Q1012 NOSIG,VTSP,2023-11-05T04:00:00Z,8.105,98.308,31,25,90,5,,6+,29.88,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,12
VTSM 050400Z 17004KT 9999 -RA FEW018TCU BKN020 30/26 Q1013 NOSIG,VTSM,2023-11-05T04:00:00Z,9.548,100.062,30,26,170,4,,6+,29.91,,,,,,,,,,-RA,FEW,1800,BKN,2000,,,,,MVFR,,,,,,,,,,,,METAR,12
VTSG 050400Z VRB02KT 9999 FEW023 SCT028 31/26 Q1012 NOSIG,VTSG,2023-11-05T04:00:00Z,8.099,98.986,31,26,VRB,2,,6+,29.88,,,,,,,,,,,FEW,2300,SCT,2800,,,,,VFR,,,,,,,,,,,,METAR,32
VTSF 050400Z 09007KT 060V120 9999 FEW016CB SCT018 BKN050 30/25 Q1012 TEMPO FM0415 3000 TSRA,VTSF,2023-11-05T04:00:00Z,8.546,99.94,30,25,90,7,,6+,29.88,,,,,,,,,,,FEW,1600,SCT,1800,BKN,5000,,,VFR,,,,,,,,,,,,METAR,6
VTSE 050400Z 07008KT 9999 FEW018 32/26 Q1012 NOSIG,VTSE,2023-11-05T04:00:00Z,10.711,99.362,32,26,70,8,,6+,29.88,,,,,,,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,8
VTSC 050400Z 34004KT 310V010 9999 FEW010 SCT100 28/26 Q1012 NOSIG,VTSC,2023-11-05T04:00:00Z,6.52,101.743,28,26,340,4,,6+,29.88,,,,,,,,,,,FEW,1000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,5
VTSB 050400Z 02004KT 340V070 9999 SCT020 30/25 Q1012 NOSIG,VTSB,2023-11-05T04:00:00Z,9.133,99.152,30,25,20,4,,6+,29.88,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,10
VTPT 050400Z /////KT 9999 FEW026 31/25 Q1013 NOSIG,VTPT,2023-11-05T04:00:00Z,16.897,99.254,31,25,,,,6+,29.91,,,,,,,,,,,FEW,2600,,,,,,,VFR,,,,,,,,,,,,METAR,148
VTPP 050400Z VRB02KT 9999 FEW030 33/27 Q1012 NOSIG,VTPP,2023-11-05T04:00:00Z,16.792,100.274,33,27,VRB,2,,6+,29.88,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,45
VTPO 050400Z 31005KT 9999 FEW015 31/27 Q1013 NOSIG,VTPO,2023-11-05T04:00:00Z,17.238,99.818,31,27,310,5,,6+,29.91,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,58
VTPM 050400Z VRB03KT 9999 FEW025 30/26 Q1014 NOSIG,VTPM,2023-11-05T04:00:00Z,16.703,98.542,30,26,VRB,3,,6+,29.94,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,211
VTPH 050400Z 07006KT 040V120 9999 FEW030 32/26 Q1012 NOSIG,VTPH,2023-11-05T04:00:00Z,12.633,99.951,32,26,70,6,,6+,29.88,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,12
VTPB 050400Z 00000KT 9999 FEW030 32/27 Q1013 NOSIG,VTPB,2023-11-05T04:00:00Z,16.676,101.195,32,27,0,0,,6+,29.91,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,134
VTCT 050400Z VRB03KT 9999 FEW020 29/23 Q1015 NOSIG,VTCT,2023-11-05T04:00:00Z,19.961,99.881,29,23,VRB,3,,6+,29.97,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,389
VTCP 050400Z VRB02KT 9999 FEW035 31/25 Q1014 NOSIG,VTCP,2023-11-05T04:00:00Z,18.129,100.162,31,25,VRB,2,,6+,29.94,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,166
VTCN 050400Z VRB02KT 9999 FEW020 29/24 Q1014 NOSIG,VTCN,2023-11-05T04:00:00Z,18.807,100.787,29,24,VRB,2,,6+,29.94,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,211
VTCL 050400Z VRB02KT 9999 FEW014 30/26 Q1014 NOSIG,VTCL,2023-11-05T04:00:00Z,18.277,99.502,30,26,VRB,2,,6+,29.94,,,,,,,,,,,FEW,1400,,,,,,,VFR,,,,,,,,,,,,METAR,240
VTCH 050400Z VRB03KT 9999 FEW025 28/23 Q1015,VTCH,2023-11-05T04:00:00Z,19.302,97.972,28,23,VRB,3,,6+,29.97,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,266
VTCC 050400Z 16003KT 080V230 9999 FEW022 SCT035 29/24 Q1015 NOSIG,VTCC,2023-11-05T04:00:00Z,18.771,98.963,29,24,160,3,,6+,29.97,,,,,,,,,,,FEW,2200,SCT,3500,,,,,VFR,,,,,,,,,,,,METAR,308
VTBU 050400Z 01002KT 8000 FEW020 32/25 Q1013 NOSIG,VTBU,2023-11-05T04:00:00Z,12.68,101.001,32,25,10,2,,4.97,29.91,,,,,,,,,,,FEW,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,12
VTBS 050400Z VRB03KT 9999 FEW020 32/25 Q1012 NOSIG,VTBS,2023-11-05T04:00:00Z,13.686,100.767,32,25,VRB,3,,6+,29.88,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,1
VTBO 050400Z 35002KT 9999 FEW020 33/25 Q1012,VTBO,2023-11-05T04:00:00Z,12.275,102.319,33,25,350,2,,6+,29.88,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,25
VTBD 050400Z VRB03KT 9999 FEW030 32/28 Q1012 NOSIG,VTBD,2023-11-05T04:00:00Z,13.913,100.607,32,28,VRB,3,,6+,29.88,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,6
VRMM 050400Z 17010KT 9999 SCT017TCU BKN260 29/26 Q1012 TEMPO 5000 SHRA,VRMM,2023-11-05T04:00:00Z,4.192,73.529,29,26,170,10,,6+,29.88,,,,,,,,,,,SCT,1700,BKN,26000,,,,,VFR,,,,,,,,,,,,METAR,2
VRMH 050400Z 13003KT 9999 FEW017 FEW018CB BKN120 30/25 Q1013 CB ENE,VRMH,2023-11-05T04:00:00Z,6.744,73.171,30,25,130,3,,6+,29.91,,,,,,,,,,,FEW,1700,FEW,1800,BKN,12000,,,VFR,,,,,,,,,,,,METAR,1
VRMG 050400Z 14013KT 9000 FEW018TCU BKN270 30/26 Q1012 NOSIG,VRMG,2023-11-05T04:00:00Z,-0.693,73.156,30,26,140,13,,5.59,29.88,,,,,,,,,,,FEW,1800,BKN,27000,,,,,VFR,,,,,,,,,,,,METAR,2
VQPR 050400Z VRB01G13KT 9999 NSC 13/03 Q1026,VQPR,2023-11-05T04:00:00Z,27.403,89.425,13,3,VRB,1,13,6+,30.30,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2227
VOVZ 050400Z 09004KT 6000 SCT018 SCT080 31/23 Q1014 NOSIG,VOVZ,2023-11-05T04:00:00Z,17.722,83.228,31,23,90,4,,3.73,29.94,,,,,,,,,,,SCT,1800,SCT,8000,,,,,MVFR,,,,,,,,,,,,METAR,4
VOTV 050400Z VRB01KT 6000 FEW015 SCT080 30/24 Q1012 NOSIG,VOTV,2023-11-05T04:00:00Z,8.484,76.919,30,24,VRB,1,,3.73,29.88,,,,,,,,,,,FEW,1500,SCT,8000,,,,,MVFR,,,,,,,,,,,,METAR,9
VOTR 050400Z VRB02KT 5000 BR SCT015 BKN080 29/26 Q1013 NOSIG,VOTR,2023-11-05T04:00:00Z,10.765,78.71,29,26,VRB,2,,3.11,29.91,,,,,,,,,,BR,SCT,1500,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,90
VOTP 050400Z 05004KT 6000 SCT015 28/24 Q1013 NOSIG,VOTP,2023-11-05T04:00:00Z,13.633,79.543,28,24,50,4,,3.73,29.91,,,,,,,,,,,SCT,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,103
VOTK 050400Z 34003KT 4000 HZ FEW020 SCT100 29/24 Q1012 TEMPO 5000 HZ,VOTK,2023-11-05T04:00:00Z,8.722,78.028,29,24,340,3,,2.49,29.88,,,,,,,,,,HZ,FEW,2000,SCT,10000,,,,,IFR,,,,,,,,,,,,METAR,25
VOSM 050400Z 34003KT 6000 FEW010 SCT020 SCT100 25/24 Q1013 NOSIG,VOSM,2023-11-05T04:00:00Z,11.783,78.066,25,24,340,3,,3.73,29.91,,,,,,,,,,,FEW,1000,SCT,2000,SCT,10000,,,MVFR,,,,,,,,,,,,METAR,301
VORY 050400Z 11006KT 6000 SCT020 SCT025 31/25 Q1014 NOSIG,VORY,2023-11-05T04:00:00Z,17.11,81.818,31,25,110,6,,3.73,29.94,,,,,,,,,,,SCT,2000,SCT,2500,,,,,MVFR,,,,,,,,,,,,METAR,47
VOPC 050400Z 03003KT 6000 SCT015 BKN100 27/26 Q1014 NOSIG,VOPC,2023-11-05T04:00:00Z,11.969,79.81,27,26,30,3,,3.73,29.94,,,,,,,,,,,SCT,1500,BKN,10000,,,,,MVFR,,,,,,,,,,,,METAR,43
VOPB 050400Z 03009KT 6000 SCT012 SCT220 30/26 Q1012 NOSIG,VOPB,2023-11-05T04:00:00Z,11.641,92.73,30,26,30,9,,3.73,29.88,,,,,,,,,,,SCT,1200,SCT,22000,,,,,MVFR,,,,,,,,,,,,METAR,1
VOND 050400Z 02001KT 3000 HZ NSC 27/17 Q1017 NOSIG,VOND,2023-11-05T04:00:00Z,19.181,77.333,27,17,20,1,,1.86,30.03,,,,,,,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,86
VOMY 050400Z 10006KT 8000 BKN012 SCT080 25/21 Q1015,VOMY,2023-11-05T04:00:00Z,12.229,76.652,25,21,100,6,,4.97,29.97,,,,,,,,,,,BKN,1200,SCT,8000,,,,,MVFR,,,,,,,,,,,,METAR,727
VOMM 050400Z 12003KT 3000 BR SCT020 SCT100 29/27 Q1012 BECMG 5000 BR,VOMM,2023-11-05T04:00:00Z,12.994,80.18,29,27,120,3,,1.86,29.88,,,,,,,,,,BR,SCT,2000,SCT,10000,,,,,IFR,,,,,,,,,,,,METAR,7
VOML 050400Z 09003KT 8000 FEW007 SCT012 27/25 Q1012 NOSIG,VOML,2023-11-05T04:00:00Z,12.961,74.89,27,25,90,3,,4.97,29.88,,,,,,,,,,,FEW,700,SCT,1200,,,,,MVFR,,,,,,,,,,,,METAR,100
VOMD 050400Z 10004KT 5000 BR SCT018 BKN100 27/26 Q1013 NOSIG,VOMD,2023-11-05T04:00:00Z,9.835,78.093,27,26,100,4,,3.11,29.91,,,,,,,,,,BR,SCT,1800,BKN,10000,,,,,MVFR,,,,,,,,,,,,METAR,135
VOKU 050400Z 05005KT 5000 HZ SCT018 SCT100 28/23 Q1015 NOSIG,VOKU,2023-11-05T04:00:00Z,15.716,78.169,28,23,50,5,,3.11,29.97,,,,,,,,,,HZ,SCT,1800,SCT,10000,,,,,MVFR,,,,,,,,,,,,METAR,280
VOKN 050400Z 22002KT 5000 BR SCT012 BKN080 26/25 Q1013 NOSIG,VOKN,2023-11-05T04:00:00Z,11.917,75.547,26,25,220,2,,3.11,29.91,,,,,,,,,,BR,SCT,1200,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,105
VOJV 050400Z 11004KT 7000 FEW015 SCT020 29/21 Q1017,VOJV,2023-11-05T04:00:00Z,15.174,76.635,29,21,110,4,,4.35,30.03,,,,,,,,,,,FEW,1500,SCT,2000,,,,,MVFR,,,,,,,,,,,,METAR,508
VOHY 050400Z VRB02KT 4000 BR FEW010 SCT015 25/23 Q1018 NOSIG,VOHY,2023-11-05T04:00:00Z,17.453,78.468,25,23,VRB,2,,2.49,30.06,,,,,,,,,,BR,FEW,1000,SCT,1500,,,,,IFR,,,,,,,,,,,,METAR,540
VOHS 050400Z 07007KT 3000 HZ FEW010 SCT015 BKN100 26/22 Q1018 BECMG 5000,VOHS,2023-11-05T04:00:00Z,17.233,78.429,26,22,70,7,,1.86,30.06,,,,,,,,,,HZ,FEW,1000,SCT,1500,BKN,10000,,,IFR,,,,,,,,,,,,METAR,607
VOHB 050400Z 08006KT 9999 FEW012 SCT080 26/22 Q1016,VOHB,2023-11-05T04:00:00Z,15.362,75.085,26,22,80,6,,6+,30.00,,,,,,,,,,,FEW,1200,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,661
VOGO 050400Z 08007KT 6000 FEW020 BKN100 29/24 Q1012 NOSIG,VOGO,2023-11-05T04:00:00Z,15.378,73.828,29,24,80,7,,3.73,29.88,,,,,,,,,,,FEW,2000,BKN,10000,,,,,MVFR,,,,,,,,,,,,METAR,56
VOGB 050400Z 09007KT 5000 BR BKN080 28/24 Q1017,VOGB,2023-11-05T04:00:00Z,17.309,76.957,28,24,90,7,,3.11,30.03,,,,,,,,,,BR,BKN,8000,,,,,,,MVFR,,,,,,,,,,,,METAR,477
VOGA 050400Z 09004KT 3000 VCFG BR SCT090 BKN250 28/22 Q1013 NOSIG,VOGA,2023-11-05T04:00:00Z,-99.99,-99.99,28,22,90,4,,1.86,29.91,,,,,,,,,,VCFG BR,SCT,9000,BKN,25000,,,,,IFR,,,,,,,,,,,,METAR,9999
VOCP 050400Z 33003KT 6000 SCT020 SCT090 29/25 Q1013 NOSIG,VOCP,2023-11-05T04:00:00Z,14.513,78.771,29,25,330,3,,3.73,29.91,,,,,,,,,,,SCT,2000,SCT,9000,,,,,MVFR,,,,,,,,,,,,METAR,134
